"oktmo";"year";"reg_num";"mo_name";"reg";"reg_name";"fd";"fd_desc";"mun_type";"mun_desc";"broken_roads";"people_without_transport_share";"land_taxed_share";"apartments_kadastr_share";"kids_kindergarden_share";"workers_share";"electricity_consumption";"heating_consumption";"hot_water_consumption";"water_cold_consumption";"gas_consumption";"electricity_consumption_mun";"heating_consumption_mun";"water_hot_consumption_mun";"water_cold_consumption_mun";"gas_consumption_mun";"apartments_square_share";"business";"mun_wages_share_1";"wages_debt_share_mun";"mun_profit_share_1";"failed_wages_debt_share_mun_1";"failed_wages_debt_share_mun_all_1";"kids_leisure_share";"kindergardens_repair";"libraries_alone";"libraries";"parks";"investments_per_capita";"population_average";"requests_all";"requests_winners";"land_for_construction_all";"land_for_preparation";"additional_education_kids_share";"bankruptcy_share";"uncomlited_construction_share";"land_for_construction_share_10000";"people_housing_improved_share";"general_plan";"profit_agro_organization_share";"profit_agro_organization_number";"mun_wages_share_2";"failed_wages_debt_share_mun_2";"failed_wages_debt_share_mun_all_2";"mun_investments";"budget_executed";"budget_deficit";"mun_profit_share_2";"Status";"GRP";"Distance";"all";"ind";"grat";"pop";"bud_ratio";"grat_ratio";"bud_pc_ratio";"dot";"subv";"subs";"communal_index";"weber_index";"reg_eng";"communal_index_1";"communal_index_2";"size";"communal_index_n";"TIK";"contstituencies";"turnout2016";"mean_trn16";"sd_trn16";"sd_trn16_100";"median_trn16";"trn_deviation_median";"trn_dev_median_scale";"DV_turn1";"DV_turn2";"var_trn16";"turn_average_reg16";"turn_mun_reg16";"turn_country16";"turn_mun_con16";"turn_average_reg11";"UR_count16";"UR_share";"mean_ur_share16";"sd_ur_share16";"sd_ur_share16_100";"median_ur_share16";"ur_deviation_median";"ur_dev_median_scale";"DV_ur1";"DV_ur2";"var_ur_share16";"UR_average_reg16";"UR_mun_reg16";"UR_country";"UR_mun_con";"UR_average_reg11";"head_id";"position_title";"name_last";"name_first";"name_patr";"rulestart";"ruleend";"termyears";"returner";"educ_lvl";"edu_sphere";"owner_before";"director_ever";"elected_ever";"job_before";"adm_exp";"varangian";"model";"Petrov_Titkov_2003_2007";"Petrov_Titkov_2006_2010";"ENP_LT";"ENP_Golosov";"all_factories";"state_factories";"statefact_share";"municipal_factories";"munfact_share";"water_repair";"waste_repair";"waste_length";"gas_length";"model_d";"logsubs";"loggrat";"logpop";"logincome"
61606000;2017;61;"Кадомский муниципальный район";"Ryazan";"Рязанская область";"cfo";"ЦФО";"Municipal districts";"муниципальный район";83,29;4,2;62;100;9;;427;;;15,2;1930;80,4;;;0,3;94,4;35,1;;3355,4;;32,3;;;56,4;0;12;1;;760;7691;;;;;;;320;2;;1;;;3355,4;;;1794;161028,1;;32,3;0;"320 764.00";196;161028,1;100227,5;129345,6;7706;0,622;0,197;20,9372123260954;58361;60800,6;10095,4;;0,210092327722713;"Ryazanskaya";;;1;;"Кадомский";6575;0,57;0,51;0,093;9,328;0,52;0,05;0,50639885;2;1;0,008700926;0,43;1,33;0,48;1,19;0,53;2274;0,6;0,604642857;0,089338397;8,933839716;0,59;0,01;0,138140769;2;1;0,007981349;0,55;1,1;0,54;1,11;0,4;"62042008";"глава муниципального образования";"Щевьев";"Василий";"Васильевич";2008;;8;1;2;;;;1;"Siloviki";0;0;"contract";30;30;3,839103628;3,022403385;29801;838;0,028;1878;0,06;;;;1;0;9,21983515353797;11,7702431708006;8,94780609305705;11,9893341628988
61608000;2017;61;"Касимовский муниципальный район";"Ryazan";"Рязанская область";"cfo";"ЦФО";"Municipal districts";"муниципальный район";86,99;0,930000000000007;83,8;55;;;585;0,2;;77;202,8;43,9;0,05;;0,87;66,7;50,6;;2031;;91;;;58;36,4;36;1;;23384;26056;;;;;;;;3,2;12,3;1;;;2031;;;102592;556711;;91;0;"320 764.00";196;556711;298783;291340;26188;0,537;0,477;21,3659425852011;3520;257928;29415;-0,187411640249642;0,908195211453989;"Ryazanskaya";0,125216005260114;-0,416463716831755;1;0,636722464613095;"Касимовский";24143;0,46;0,51;0,093;9,328;0,52;-0,06;-0,625670337;1;1;0,008700926;0,43;1,07;0,48;0,96;0,53;6361;0,56;0,604642857;0,089338397;8,933839716;0,59;-0,03;-0,352009663;1;1;0,007981349;0,55;1,03;0,54;1,03;0,4;"62052013";"глава муниципального образования";"Лунин";"Валерий";"Леонидович";2013;;3;0;2;;;;1;"Regional administration";0;0;"contract";30;30;3,839103628;3,022403385;29801;838;0,028;1878;0,06;0,021203;;;4,16;0;10,2892600272986;12,5822462490029;10,1680033469561;13,2298015332722
61610000;2017;61;"Клепиковский муниципальный район";"Ryazan";"Рязанская область";"cfo";"ЦФО";"Municipal districts";"муниципальный район";61,94;8,59999999999999;68,6;100;9,6;;502,8;0,14;4,21;6,23;2160;78,1;0,01;;4,4;52,1;43,4;;1981;;78;;;69,7;0;18;1;;4832;23870;;;;;;;;4,8;1,69;1;;;1981;;;4028;430771;;78;0;"320 764.00";196;430771;223051;257372;24050;0,518;0,403;18,0465437788018;31178;207720;17443;0,470401805651083;0,422105868100614;"Ryazanskaya";-0,709193729532936;0,274155122548618;1;0,739813674387069;"КлепиковскийМР";20359;0,46;0,51;0,093;9,328;0,52;-0,06;-0,625670337;1;1;0,008700926;0,43;1,07;0,48;0,96;0,53;5450;0,57;0,604642857;0,089338397;8,933839716;0,59;-0,02;-0,229472055;1;1;0,007981349;0,55;1,05;0,54;1,05;0,4;"62062013";"глава администрации муниципального образования";"Карабасов";"Сергей";"Юрьевич";2013;2016;3;0;4;"Public administration";;0;;"Local administration (other area)";0;1;"contract";30;30;3,839103628;3,022403385;29801;838;0,028;1878;0,06;;;2,876;0;0;9,76669370101813;12,4582777881184;10,0803777193329;12,9733319053783
61612000;2017;61;"Кораблинский муниципальный район";"Ryazan";"Рязанская область";"cfo";"ЦФО";"Municipal districts";"муниципальный район";;2,09999999999999;88,8;30;;;429,5;0,19;20,78;53,4;580,98;69,56;0,22;;1,54;41,43;25;;3530,8;;50;;;41,1;0;26;1;;6671;22495;;;;;;;;0,4;3,94;1;;;3530,8;;;9171;422383,2;;50;0;"320 764.00";196;422383,2;245320,9;303486,4;22678;0,581;0,281;18,77675927984;53992,2;177062,3;32365,4;;1,06252303047945;"Ryazanskaya";;;1;;"Кораблинский";18924;0,52;0,51;0,093;9,328;0,52;0;-0,008178053;1;1;0,008700926;0,43;1,21;0,48;1,09;0,53;6064;0,62;0,604642857;0,089338397;8,933839716;0,59;0,03;0,383215985;2;1;0,007981349;0,55;1,14;0,54;1,14;0,4;"62072013";"глава администрации муниципального образования";"Николаева";"Светлана";"Олеговна";2013;;3;0;2;;;;1;"Local administration (the same area)";1;0;"contract";30;30;3,839103628;3,022403385;29801;838;0,028;1878;0,06;0,005863;;;2;0;10,3848452299331;12,623092077934;10,0210483412753;12,953668237856
61615000;2017;61;"Милославский муниципальный район";"Ryazan";"Рязанская область";"cfo";"ЦФО";"Municipal districts";"муниципальный район";71,89;3,09999999999999;84;82,9;9,9;;854,4;0,06;;29,9;223,2;75,4;;;0,83;46,8;32,5;;2415,6;;70,1;;;47,2;33,3;20;1;;2880;12316;;;;;;;;1,4;2;1;;;2415,6;;;891;296015,6;;70,1;0;"320 764.00";196;296015,6;162543,7;187407,3;12463;0,549;0,367;24,0350438454043;22547,8;133471,9;15062,5;-0,436965515362303;0,915742010998416;"Ryazanskaya";-0,695977464349679;-0,591971338658739;1;0,597612879594017;"Милославский";10943;0,45;0,51;0,093;9,328;0,52;-0,07;-0,728585717;1;1;0,008700926;0,43;1,05;0,48;0,94;0,53;2901;0,58;0,604642857;0,089338397;8,933839716;0,59;-0,01;-0,106934447;1;1;0,007981349;0,55;1,06;0,54;1,07;0,4;"62082008";"глава муниципального образования";"Бердников";"Сергей";"Валентинович";2008;;8;1;2;;;1;1;"Private Business";0;0;"contract";30;30;3,839103628;3,022403385;29801;838;0,028;1878;0,06;0,018067;;;4,654;0;9,61996349023301;12,1410396021366;9,41865450904439;12,5981674346202
61617000;2017;61;"Михайловский муниципальный район";"Ryazan";"Рязанская область";"cfo";"ЦФО";"Municipal districts";"муниципальный район";72,44;0,599999999999994;91,5;75,5;;;705;0,22;;37,2;974;69,5;0,16;;0,9;45;30,2;;1145;;89,8;;;45,5;0;29;1;;8439;31976;;;;;;;;2,5;1,5;1;;;1145;;;6536;565654,9;;89,8;0;"320 764.00";196;565654,9;309311,7;293447,6;32350;0,547;0,481;17,6899831123343;;256343,2;26802,6;-0,293708298896646;1,15570876531176;"Ryazanskaya";-0,728234603466243;-0,238617150258172;1;0,62006386451433;"МихайловскийРяз";27048;0,6;0,51;0,093;9,328;0,52;0,08;0,815144991;2;1;0,008700926;0,43;1,4;0,48;1,25;0,53;10268;0,63;0,604642857;0,089338397;8,933839716;0,59;0,04;0,505753593;2;1;0,007981349;0,55;1,16;0,54;1,16;0,4;"62092013";"глава администрации муниципального образования";"Сидоров";"Евгений";"Владимирович";2013;;3;0;3;"Economics";;;1;"Local legislature (the same area)";0;0;"contract";30;30;3,839103628;3,022403385;29801;838;0,028;1878;0,06;0,007795;;0;0;0;10,1962541767187;12,5894543673877;10,3727409003912;13,2457394539176
61620000;2017;61;"Александро-Невский муниципальный район";"Ryazan";"Рязанская область";"cfo";"ЦФО";"Municipal districts";"муниципальный район";46,25;2,5;95,6;100;;;490;0,15;;28,5;124;51;;;3,6;118;29,9;;2014,9;;29;;;64,2;25;16;1;;40324;11234;;;;;;;;6,2;0,8;1;;;2014,9;;;45946;462920,3;;29;0;"320 764.00";196;462920,3;317623,5;374435,9;11304;0,686;0,191;41,2070767313513;32096,4;145296,8;193438,4;0,194511663141047;1,29396706364691;"Ryazanskaya";-0,787636526523562;-0,052468453673768;1;0,696576722127559;"Александро-Невский";8799;0,72;0,51;0,093;9,328;0,52;0,2;2,050129559;2;2;0,008700926;0,43;1,67;0,48;1,5;0,53;5062;0,8;0,604642857;0,089338397;8,933839716;0,59;0,21;2,588892928;2;2;0,007981349;0,55;1,47;0,54;1,48;0,4;"62011991";"глава района";"Оводков";"Владимир";"Федорович";2004;;12;1;2;"Agriculture";;0;1;"Local administration (the same area)";1;0;"contract";30;30;3,839103628;3,022403385;29801;838;0,028;1878;0,06;;;0;0;0;12,1727143945158;12,8331759057409;9,32670017309238;13,0453101800219
61623000;2017;61;"Пителинский муниципальный район";"Ryazan";"Рязанская область";"cfo";"ЦФО";"Municipal districts";"муниципальный район";44,76;1,3;65,9;91,3;;;891;;;38;1513;53,6;;;1,4;90;38,2;;5003,7;;40,2;;;49;0;12;1;;764;5142;;;;;;;;1,36;7,7;1;;;5003,7;;;407;124972,5;;40,2;0;"320 764.00";196;124972,5;85059,7;92632,1;5158;0,681;0,259;24,3042590431739;44646,3;39912,8;8035,9;-0,138788402275088;0,335245401203891;"Ryazanskaya";-0,23590510564727;0,0181343322335424;1;0,6443426013816;"Пителинский";4680;0,55;0,51;0,093;9,328;0,52;0,03;0,300568089;2;1;0,008700926;0,43;1,28;0,48;1,15;0,53;1390;0,54;0,604642857;0,089338397;8,933839716;0,59;-0,05;-0,597084879;1;1;0,007981349;0,55;0,99;0,54;1;0,4;"62102008";"глава муниципального образования";"Поротиков";"Александр";"Николаевич";2008;;8;1;3;"Military";;;1;"Public medicine";0;0;"contract";30;30;3,839103628;3,022403385;29801;838;0,028;1878;0,06;;;;0;0;8,99167428185541;11,4363910128321;8,54519738782584;11,7358489920809
61625000;2017;61;"Пронский муниципальный район";"Ryazan";"Рязанская область";"cfo";"ЦФО";"Municipal districts";"муниципальный район";71,89;1,69;81,38;80,71;;;720,2;0,23;16,2;33,1;298,3;81,4;0,23;0,43;1,33;39;28,1;;1120;;66;;;61,9;12,5;16;2;;27650;29489;;;;;;;;3,25;2,43;1;;;1120;;;11261;580701,5;;66;0;"320 764.00";196;580701,5;315876,4;297242,3;29767;0,544;0,488;19,6921394418258;;264825;29372,7;0,118524673580815;0,830557929496013;"Ryazanskaya";-0,653265473168379;-0,0908426380391578;1;0,684668192848227;"Пронский";26998;0,43;0,51;0,093;9,328;0,52;-0,09;-0,934416478;1;1;0,008700926;0,43;1;0,48;0,9;0,53;5757;0,49;0,604642857;0,089338397;8,933839716;0,59;-0,1;-1,209772918;1;0;0,007981349;0,55;0,9;0,54;0,9;0,4;"62112008";"глава муниципального образования";"Шаститко";"Александр";"Петрович";2008;;8;1;2;;;1;1;"Private business";0;0;"contract";30;30;3,839103628;3,022403385;29801;838;0,028;1878;0,06;0,004302;;5;0;0;10,2878209505087;12,6023029100964;10,2917725914344;13,2719921344462
61626000;2017;61;"Путятинский муниципальный район";"Ryazan";"Рязанская область";"cfo";"ЦФО";"Municipal districts";"муниципальный район";93,37;7;71;85,7;7,5;;1390;1,36;9,61;13,28;141,2;65;1,78;0,18;1,41;176;36,9;;4247;;64,9;;;35,6;50;17;1;;5300;7120;;;;;;;;3,8;6;1;;;4247;;;918;194585,6;;64,9;0;"320 764.00";196;194585,6;107311,5;127962;7160;0,551;0,342;27,3294382022472;24353,7;87274,1;16334,2;-0,950305520265782;0,49826510038678;"Ryazanskaya";-0,382814767562502;-1,08437540010286;1;0,517163259020491;"Путятинский";6643;0,52;0,51;0,093;9,328;0,52;0;-0,008178053;1;1;0,008700926;0,43;1,21;0,48;1,09;0,53;2407;0,69;0,604642857;0,089338397;8,933839716;0,59;0,1;1,240979241;2;2;0,007981349;0,55;1,27;0,54;1,27;0,4;"62122013";"глава администрации муниципального образования";"Рябков";"Валерий";"Анатольевич";2013;;3;0;2;"Pedagogy";;0;0;"Local administration (other area)";0;1;"contract";30;30;3,839103628;3,022403385;29801;838;0,028;1878;0,06;;;0;0;0;9,70101634824145;11,7594886238256;8,87066300440602;12,1786274480516
61627000;2017;61;"Рыбновский муниципальный район";"Ryazan";"Рязанская область";"cfo";"ЦФО";"Municipal districts";"муниципальный район";77,67;1;44,8;100;18,8;;304,44;0,1;4,07;36,7;893,07;60,34;0,12;0;1,86;25,85;30,5;;1980,6;;93,7;;;54,9;18,2;27;1;;27358;36972;;;;;;;;0,8;18,8;1;;;1980,6;;;98653;789948;;93,7;0;"320 764.00";196;789948;517477;305295;36732;0,655;0,614;21,3661148977605;3947;272471;21638;-0,171194055846794;-0,341469856228594;"Ryazanskaya";0,645378071169428;-0,160590784777743;1;0,639264052058776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,000598;0,005435;3,3;0;;9,98220630724752;12,6290338012551;10,5179161483847;13,579722399492
61630000;2017;61;"Ряжский муниципальный район";"Ryazan";"Рязанская область";"cfo";"ЦФО";"Municipal districts";"муниципальный район";93,26;;72,39;27,6;11,3;;625;0,2;7,5;31,1;152,5;53,3;0,3;;0,8;104,3;24,7;;13325;;75,2;;;55,1;7,7;17;1;;7061;29097;;;;;;;;0,4;10;1;;;13325;;;5281;600124;;75,2;0;"320 764.00";196;600124;375754;319296;29302;0,626;0,468;20,6249441523181;;224370;94626;-0,116330583883161;0,538763155854828;"Ryazanskaya";-0,0512034473569424;-0,183623700741209;1;0,647862145838065;"Ряжский";23559;0,49;0,51;0,093;9,328;0,52;-0,03;-0,316924195;1;1;0,008700926;0,43;1,14;0,48;1,02;0,53;7827;0,67;0,604642857;0,089338397;8,933839716;0,59;0,08;0,995904025;2;1;0,007981349;0,55;1,23;0,54;1,24;0,4;"62142015";"глава администрации муниципального образования";"Насонов";"Андрей";"Викторович";2015;;1;0;3;"Military";;;1;"Local legislature (the same area)";0;0;"contract";30;30;3,839103628;3,022403385;29801;838;0,028;1878;0,06;;;;;0;11,4576875587156;12,6738738512207;10,2783903550617;13,3048915795123
61634000;2017;61;"Рязанский муниципальный район";"Ryazan";"Рязанская область";"cfo";"ЦФО";"Municipal districts";"муниципальный район";55,8;2,5;85,2;40,8;3,3;;422;0,12;19,7;55,5;223;26,84;0,07;0,03;0,54;21,19;39,4;;1274;;97,4;;;55,8;0;39;;;27782;58356;;;;;;;;1,8;32;1;;;1274;;;58829;961471;;97,4;0;"320 764.00";196;961471;487889;489009;57964;0,507;0,491;16,4759579134965;605;473582;14377;;0,948848458735363;"Ryazanskaya";;;1;;"Рязанский";46456;0,37;0,51;0,093;9,328;0,52;-0,15;-1,551908762;1;0;0,008700926;0,43;0,86;0,48;0,77;0,53;9319;0,54;0,604642857;0,089338397;8,933839716;0,59;-0,05;-0,597084879;1;1;0,007981349;0,55;0,99;0,54;1;0,4;"62152014";"глава администрации муниципального образования";"Жунёва";"Наталья";"Арнольдовна";2014;;2;0;2;;;;0;"Local administration (the same area)";1;0;"contract";30;30;3,839103628;3,022403385;29801;838;0,028;1878;0,06;0,021408;0,006789;2,744;0;0;9,57338498642259;13,1001361731956;10,9743174601918;13,7762196823497
61637000;2017;61;"Сапожковский муниципальный район";"Ryazan";"Рязанская область";"cfo";"ЦФО";"Municipal districts";"муниципальный район";71,96;1,8;95,39;82;;;677;0,27;;37,9;1120;84,75;0,25;;0,42;12,63;36,6;;2427;;51,2;;;51,5;0;5;1;;1364;10028;;;;;;;;2,6;;1;;;2427;;;4106;193923;;51,2;0;"320 764.00";196;193923;103758;143184;10130;0,535;0,262;19,3381531711209;45041;90165;7721;;1,28284240720045;"Ryazanskaya";;;1;;"Сапожковский";8749;0,53;0,51;0,093;9,328;0,52;0,01;0,094737327;2;1;0,008700926;0,43;1,23;0,48;1,11;0,53;3034;0,65;0,604642857;0,089338397;8,933839716;0,59;0,06;0,750828809;2;1;0,007981349;0,55;1,19;0,54;1,2;0,4;"62162008";"глава муниципального образования";"Боярченков";"Виктор";"Юрьевич";2008;;8;1;2;"Pedagogy";1;1;1;"Private business";0;0;"contract";30;30;3,839103628;3,022403385;29801;838;0,028;1878;0,06;;;;0;0;8,95169916830882;11,8718857954226;9,21313645927818;12,1752164520405
61640000;2017;61;"Сараевский муниципальный район";"Ryazan";"Рязанская область";"cfo";"ЦФО";"Municipal districts";"муниципальный район";84,61;2,5;81;44;;;663;0,2;;37,3;1200;115,7;0,12;;0,2;70,58;38,4;;1710;;61,5;;;59;25;29;1;;43958;15515;;;;;;;;2,4;36;1;;;1710;;;30421;379095;;61,5;0;"320 764.00";196;379095;227368;245210;15640;0,6;0,353;24,4340960360941;45437;151727;21379;-0,147673499714619;0,813200198095854;"Ryazanskaya";2,01281516942134;-0,0580276792850819;1;0,642950146651905;"СараевскийМР";15020;0,51;0,51;0,093;9,328;0,52;-0,01;-0,111093434;1;1;0,008700926;0,43;1,19;0,48;1,07;0,53;4633;0,6;0,604642857;0,089338397;8,933839716;0,59;0,01;0,138140769;2;1;0,007981349;0,55;1,1;0,54;1,11;0,4;"62172009";"глава муниципального образования";"Воронков";"Виктор";"Петрович";2009;;7;1;2;;;;1;"Public enterprises";0;0;"contract";30;30;3,839103628;3,022403385;29801;838;0,028;1878;0,06;0,023754;;;;0;9,97016441080041;12,4098702652468;9,64956257688248;12,8455421122853
61642000;2017;61;"Сасовский муниципальный район";"Ryazan";"Рязанская область";"cfo";"ЦФО";"Municipal districts";"муниципальный район";62,34;1,3;97,9;78;;;854;0,22;;24,8;180;40,6;0,04;;0,5;73;33,5;;1735,9;;44;;;30,8;0;31;1;;5867;16433;;;;;;;;10,2;17,7;1;;;1735,9;;;3619;357085,5;;44;0;"320 764.00";196;357085,5;183872,4;279154,6;16640;0,515;0,218;21,7297815371509;84186,9;173213,1;21655,9;-0,763032717373967;1,36265068836914;"Ryazanskaya";0,55693288356819;-0,33381209698176;1;0,546512278758822;"СасовскийМР";14423;0,41;0,51;0,093;9,328;0,52;-0,11;-1,14024724;1;0;0,008700926;0,43;0,95;0,48;0,86;0,53;3160;0,53;0,604642857;0,089338397;8,933839716;0,59;-0,06;-0,719622487;1;1;0,007981349;0,55;0,97;0,54;0,98;0,4;"62182013";"глава администрации муниципального образования";"Макаров";"Сергей";"Алексеевич";2013;;3;0;2;"Civil engineering";;1;1;"Regional legislature";0;0;"contract";30;30;3,839103628;3,022403385;29801;838;0,028;1878;0,06;0,000921;;0;0;0;9,98303321362555;12,5395210291985;9,70704678718129;12,7857305278856
61644000;2017;61;"Скопинский муниципальный район";"Ryazan";"Рязанская область";"cfo";"ЦФО";"Municipal districts";"муниципальный район";3,97;1,3;89,8;91,9;;;693;0,14;;28,5;610;39,8;0,19;;0,39;31,5;28,3;;1889;;100;;;23,2;0;39;1;;26480;25194;;;;;;;;4,2;50,9;1;;;1889;;;5054;606349;;100;0;"320 764.00";196;606349;401456;362161;25363;0,662;0,403;24,0671985393348;1190;204893;153005;-0,948224151580139;1,10405066608108;"Ryazanskaya";3,19297655740194;0,08802411556751;1;0,517489446965;"Скопинский";22147;0,73;0,51;0,093;9,328;0,52;0,21;2,153044939;2;2;0,008700926;0,43;1,7;0,48;1,52;0,53;11640;0,72;0,604642857;0,089338397;8,933839716;0,59;0,13;1,608592065;2;2;0,007981349;0,55;1,32;0,54;1,33;0,4;"62192013";"глава администрации муниципального образования";"Боков";"Александр";"Иванович";2013;;3;0;2;"Lawyer";;1;0;"Local administration (other area)";0;1;"contract";30;30;3,839103628;3,022403385;29801;838;0,028;1878;0,06;0,002012;;;6,09;0;11,9382258795792;12,7998441433165;10,1343611499122;13,3152110068711
61646000;2017;61;"Спасский муниципальный район";"Ryazan";"Рязанская область";"cfo";"ЦФО";"Municipal districts";"муниципальный район";83,86;3,7;67,3;35;;;558;0,24;5,32;27;413;49;0,24;;0,7;55;49,5;;1500,7;;65,7;;;39,3;0;32;1;;8611;26086;;;;;;;;6,1;25,6;1;;;1500,7;;;4245;484016,9;;65,7;0;"320 764.00";196;484016,9;250801,6;322607,5;26220;0,518;0,333;18,5546615042552;63695,7;233215,3;24906,5;-0,574191954546256;0,369001718921062;"Ryazanskaya";1,1878806520702;-0,217338484825952;1;0,576107026047534;"СпасскийРяз";24352;0,45;0,51;0,093;9,328;0,52;-0,07;-0,728585717;1;1;0,008700926;0,43;1,05;0,48;0,94;0,53;6550;0,6;0,604642857;0,089338397;8,933839716;0,59;0,01;0,138140769;2;1;0,007981349;0,55;1,1;0,54;1,11;0,4;"62202011";"глава администрации муниципального образования";"Мещеряков";"Валерий";"Андреевич";2011;;5;1;2;;;1;;"Private business";0;0;"contract";30;30;3,839103628;3,022403385;29801;838;0,028;1878;0,06;0,000518;0,004701;1,77;4,824;0;10,1228840925634;12,6841916930081;10,1691540509302;13,0898751024445
61648000;2017;61;"Старожиловский муниципальный район";"Ryazan";"Рязанская область";"cfo";"ЦФО";"Municipal districts";"муниципальный район";57,69;2,90000000000001;94;50;;;424;0,25;;60,4;1330,6;73,9;0,21;;1,39;74,9;27,3;;1522,2;;78,7;;;43,5;8,3;16;1;;16732;17084;;;;;;;;9,4;8,3;1;;;1522,2;;;4800;324962;;78,7;0;"320 764.00";196;324962;159246,2;199681,7;17175;0,49;0,386;19,0214235542028;11424,7;165715,9;19428,3;-0,387351052926093;1,23215642695644;"Ryazanskaya";-0,190488061494967;-0,244282239421098;1;0,605388359080957;"Старожиловский";13283;0,46;0,51;0,093;9,328;0,52;-0,06;-0,625670337;1;1;0,008700926;0,43;1,07;0,48;0,96;0,53;3457;0,56;0,604642857;0,089338397;8,933839716;0,59;-0,03;-0,352009663;1;1;0,007981349;0,55;1,03;0,54;1,03;0,4;"62212012";"глава администрации муниципального образования";"Татарников";"Александр";"Владиславович";2012;;4;0;2;;;;0;"Regional administration";0;1;"contract";30;30;3,839103628;3,022403385;29801;838;0,028;1878;0,06;;;;;0;9,87448604497705;12,2044798777488;9,74589763196136;12,6914635313989
61650000;2017;61;"Ухоловский муниципальный район";"Ryazan";"Рязанская область";"cfo";"ЦФО";"Municipal districts";"муниципальный район";95,31;;82;60;;;230;0,25;;25;2495,6;27,6;0,3;;0,5;36,2;31;;2889,7;;67;;;52,7;25;10;1;;1178;8794;;;;;;;;7,18;11,1;1;;;2889,7;;;1315;197050,2;;67;0;"320 764.00";196;197050,2;91987,7;140896,2;8907;0,467;0,285;22,4073459176711;24008,2;105062,5;11495,6;-0,298851292887786;0,847719720695779;"Ryazanskaya";0,0318923085927666;-0,434315528949726;1;0,619257864765145;"Ухоловский";8460;0,54;0,51;0,093;9,328;0,52;0,02;0,197652708;2;1;0,008700926;0,43;1,26;0,48;1,13;0,53;2634;0,58;0,604642857;0,089338397;8,933839716;0,59;-0,01;-0,106934447;1;1;0,007981349;0,55;1,06;0,54;1,07;0,4;"62222008";"глава муниципального образования";"Кожин";"Николай";"Александрович";2008;;8;1;2;;;;1;"Private business";0;1;"contract";30;30;3,839103628;3,022403385;29801;838;0,028;1878;0,06;;;0,02;0;0;9,34971963244231;11,8557787280412;9,08182494974075;12,1912137975935
